	X04_mean	p0_mean	theta	prob	log2FC	length
lcl|NC_013967.1_cds_WP_004045316.1_1276	586.276984774214	346.586003219759	0.785484479057191	0.986416317418909	0.758369029748692	200
lcl|NC_013967.1_cds_WP_049914911.1_1220	2.54031789474682	2.29898680955379	0.0507880734352761	0.111536586484708	0.14401085818056	953
lcl|NC_013967.1_cds_WP_004042954.1_3698	5.58836796905802	13.2607278013613	-0.412941961244606	0.923307449032309	-1.2466610344429	440
lcl|NC_013966.1_cds_WP_004040957.1_1045	138.623320793087	13.9253466171813	1.82579513852055	0.999999999688738	3.31538484108604	419
lcl|NC_013966.1_cds_WP_013035093.1_1042	12.4658220266738	9.4746861167003	0.135761926102702	0.478558752561466	0.395827966103335	533
lcl|NC_013967.1_cds_WP_004042767.1_3612	4.17315124864246	2.9057224496486	0.213890901470938	0.738347677095554	0.522240304097985	1754
lcl|NC_013967.1_cds_WP_004043593.1_2359	826.509207732153	281.912889140767	2.84257351902485	1	1.55178145210155	329
lcl|NC_013967.1_cds_WP_004043930.1_2039	0.710117875558528	1.45366719969381	-0.267034140307504	0.814683666986769	-1.03356658986173	659
lcl|NC_013966.1_cds_WP_004040953.1_1041	639.96599088687	5393.92020195959	-11.1253572842226	1	-3.07526703392669	650
lcl|NC_013967.1_cds_WP_004045055.1_1124	15.442744568354	2.47727964715836	1.02103993205035	0.991659635991001	2.64010053778744	875
lcl|NC_013966.1_cds_WP_004043278.1_828	28.4883049475212	1.28306750963813	1.58048837990858	0.997473868766235	4.47270079783732	782
lcl|NC_013966.1_cds_WP_004040950.1_1038	67.0959173620627	403.779578336087	-2.63442906723379	1	-2.58927105697294	560
lcl|NC_013964.1_cds_WP_049914740.1_275	1.95464591690034	0.726425686794722	0.575483246167485	0.96553023220379	1.42802016463875	893
lcl|NC_013966.1_cds_WP_004040944.1_1032	2.49316870389328	8.39192129149137	-0.775720516713747	0.987343385594466	-1.75102063863054	1385
lcl|NC_013966.1_cds_WP_004040943.1_1031	1.96026150096657	16.4695702269249	-1.48248691272602	0.998155722144947	-3.07068487911765	1235
lcl|NC_013967.1_cds_WP_049914780.1_2857	420.429773373659	64.3469773033979	2.22580102427844	0.999999773297519	2.70792055495038	248
lcl|NC_013967.1_cds_WP_004043935.1_2034	4.13673627734861	11.6227417339422	-0.574426530271467	0.967524998907555	-1.49038554004094	998
lcl|NC_013966.1_cds_WP_013035225.1_708	26.3211806623327	13.1292698840106	0.468958675859026	0.942707337886554	1.00343751353547	1277
lcl|NC_013964.1_cds_WP_004041209.1_413	1.24222473389556	0.726425686794722	0.399948068265353	0.925993823844843	0.774039075536839	1118
lcl|NC_013967.1_cds_WP_004044546.1_1441	0.34720181312381	13.1327614864242	-1.20890148084475	0.994640884848702	-5.2412520183505	224
lcl|NC_013964.1_cds_WP_004041319.1_303	1.70456763203712	2.39942423383888	-0.183356265095072	0.643465164632604	-0.493282415721307	1211
lcl|NC_013966.1_cds_WP_049914680.1_956	2.14706547985789	13.6266355851026	-0.871162820645174	0.990312535950342	-2.66599130946479	638
lcl|NC_013966.1_cds_WP_004040934.1_1021	2.36904904636223	4.46420828813999	-0.313460199979997	0.861760844083749	-0.914096274102502	1307
lcl|NC_013967.1_cds_WP_004041630.1_2741	66.9342607841021	20.2352890327696	1.01813524520167	0.991674798925646	1.72587139775085	971
lcl|NC_013967.1_cds_WP_004043530.1_2421	20.0732624444928	18.512819456198	0.0618687322710859	0.153490822307335	0.1167504816692	431
lcl|NC_013966.1_cds_WP_004040932.1_1019	4.30553448240922	0.726425686794722	1.10780365797947	0.995997383787848	2.56730521957663	401
lcl|NC_013966.1_cds_WP_004040930.1_1017	5.21101544544202	6.61389092681082	-0.124730415878868	0.421280193031405	-0.343934722553049	659
lcl|NC_013967.1_cds_3055	36.0227972841298	120.490788217815	-0.965158139132364	0.992129844715344	-1.74194073296602	521
lcl|NC_013967.1_cds_WP_004045308.1_1268	35.2819613892331	107.407964801931	-1.09483129108886	0.995387942328972	-1.60609830954879	1124
lcl|NC_013964.1_cds_WP_004041163.1_452	5.36586002685945	6.31447102078496	-0.09890560249363	0.296074556402577	-0.23485245973041	1490
lcl|NC_013966.1_cds_WP_004040928.1_1015	2.00906469186201	1.20568578721116	0.340078196684572	0.900189620373465	0.736670042939956	1205
lcl|NC_013967.1_cds_WP_004041883.1_2980	2925.64589698711	3041.03323418206	-0.0749979892483838	0.185527254561428	-0.0558064183662461	275
lcl|NC_013967.1_cds_WP_004044639.1_1355	6.90741268121297	3.89597854131574	0.381242888144027	0.920542704253925	0.826159688375797	2054
lcl|NC_013967.1_cds_WP_004043665.1_2289	5.33165238213548	6.30473032032807	-0.124184175695989	0.418665349397732	-0.24185194041031	1496
lcl|NC_013967.1_cds_WP_004042172.1_3256	9.67102304917535	2.0089153765186	0.848763575809132	0.987323150533201	2.26725171995466	1079
lcl|NC_013966.1_cds_WP_004040924.1_1011	0.483676471100109	1.28230483105864	-0.519797991035247	0.956905232671612	-1.40662499860404	1133
lcl|NC_013966.1_cds_WP_013035186.1_1010	28.8803651604342	27.1439599321701	0.0380275613761943	0.0687990695566425	0.0894577780640579	401
lcl|NC_013967.1_cds_WP_004044631.1_1362	268.114366902578	466.620752444506	-1.18156267254644	0.994582655455681	-0.799401942848868	935
lcl|NC_013964.1_cds_WP_004041168.1_447	2.91149970901534	13.4160378539294	-0.858899729762115	0.990824373105151	-2.20412428494913	593
lcl|NC_013966.1_cds_WP_013035037.1_597	99.5742191926868	78.64131089597	0.184982185148047	0.655622363403444	0.340484891195446	344
lcl|NC_013967.1_cds_WP_004045310.1_1270	23702.7120957138	5227.22458251766	3.06864928500321	1	2.18093509394285	167
lcl|NC_013967.1_cds_WP_049914828.1_3502	381.616238349283	50.3972427659847	2.63946875047568	1	2.92070585038349	302
lcl|NC_013967.1_cds_WP_004044614.1_1379	52.1798276059266	43.273438194621	0.13850910717435	0.489088490472647	0.270010426288181	623
lcl|NC_013964.1_cds_WP_004041369.1_252	1.42145770798283	0.726425686794722	0.24490220583464	0.800248500921327	0.968484052672	815
lcl|NC_013964.1_cds_237	198.267543806697	239.771060564618	-0.329997125671838	0.876980914324388	-0.27420901237541	491
lcl|NC_013967.1_cds_WP_004045079.1_1134	56.9182778602169	26.5338079697809	0.541290586732425	0.960789164141889	1.10106027463666	578
lcl|NC_013966.1_cds_WP_004040919.1_1006	1.40993441340226	3.52064145457862	-0.537722992923162	0.961281198510928	-1.32021025562327	1238
lcl|NC_013966.1_cds_WP_004062178.1_867	341.916220737175	278.062820983825	0.447357518145623	0.937441529113314	0.298232008037606	467
lcl|NC_013966.1_cds_WP_004040895.1_994	1.52024806022132	1.33497761038053	0.0432750429616208	0.0837362784811442	0.187491202793219	755
lcl|NC_013967.1_cds_WP_004044618.1_1375	44.834777336554	41.0298786384982	0.0868094359879231	0.265199136327683	0.127943345966373	797
lcl|NC_013966.1_cds_WP_004040915.1_1003	80.1685010836518	175.175808458878	-1.04126182202122	0.99558030780134	-1.12769614904602	1226
lcl|NC_013964.1_cds_WP_004041311.1_311	69.4866540304837	2.11237888813845	1.72370326631714	0.99975730475231	5.03979537999936	410
lcl|NC_013966.1_cds_WP_004040905.1_998	NA	NA	NA	NA	NA	2657
lcl|NC_013966.1_cds_WP_004043109.1_642	2.88785315898185	1.53887510843904	0.224547355373143	0.762889837821857	0.908121235593064	611
lcl|NC_013966.1_cds_WP_049941497.1_996	455.673838542124	11480.6556225511	-24.6331706595011	0.999999999999992	-4.65505967777322	488
lcl|NC_013968.1_cds_WP_013035716.1_32	11.1845912521073	1.71568866836708	0.97124368643494	0.992830787687386	2.70465284523553	1277
lcl|NC_013964.1_cds_WP_049914725.1_117	2.30748628527053	2.35220322887846	-0.00643995061307387	0.000570150286626103	-0.0276906403797633	740
lcl|NC_013966.1_cds_WP_013035161.1_1070	2778.02603284955	1074.60059144827	4.18816413881638	1	1.37025958165978	194
lcl|NC_013966.1_cds_WP_081442874.1_954	463.303263420702	223.530490452005	1.53852772550254	0.994112588317631	1.05148521027937	485
lcl|NC_013967.1_cds_WP_004041410.1_2539	3.19870568553247	9.7436741314161	-0.618539975914765	0.969455894051611	-1.60697762890144	968
lcl|NC_013966.1_cds_WP_004040896.1_995	11.8309896092921	33.3356164995753	-0.764814846619555	0.986303957919384	-1.494493654457	1001
lcl|NC_013966.1_cds_WP_004040894.1_993	135.007601407895	13.3594990381678	2.22948301405047	0.999999818646905	3.33710282345443	599
lcl|NC_013966.1_cds_WP_004040893.1_992	216.842649495139	119.216431658123	0.618278765795659	0.972749899355108	0.863065442878392	206
lcl|NC_013967.1_cds_WP_004043628.1_2325	2.14985642801121	8.44275748532618	-0.971904128311476	0.992612899283524	-1.97347395710811	1292
lcl|NC_013966.1_cds_WP_013035041.1_990	47.7854020537853	2.31345760125708	2.55847844747103	1	4.36844739311143	1256
lcl|NC_013966.1_cds_WP_004040890.1_989	9.87377595211811	1.43427001927528	0.877359830606232	0.987877893453452	2.78328525395979	671
lcl|NC_013967.1_cds_WP_004043956.1_2014	16.1287236559604	9.04974503365697	0.391839824199247	0.92377441184788	0.833683223984754	1529
lcl|NC_013966.1_cds_WP_004040886.1_985	1.9622187508607	0.726425686794722	0.503064973841222	0.952469817259004	1.43359876106204	1607
lcl|NC_013967.1_cds_WP_004043868.1_2094	157.19339392342	62.6368675713974	0.917514450065099	0.988695878445515	1.32745661807501	338
lcl|NC_013966.1_cds_WP_013035081.1_983	11.0473018887461	20.1871789645108	-0.401286427272709	0.918700335147653	-0.86974525741865	722
lcl|NC_013966.1_cds_WP_004040883.1_982	14.1556321886735	42.9942579529022	-0.841691393840557	0.991301995351304	-1.60276781400253	590
lcl|NC_013966.1_cds_WP_004040882.1_981	78.7652041278646	103.429461832328	-0.273731081610617	0.822956267972676	-0.393016854787718	371
lcl|NC_013966.1_cds_WP_004040975.1_1063	33.9254240948279	40.5169191655726	-0.143599215845744	0.504976524087134	-0.256157627751928	572
lcl|NC_013964.1_cds_WP_004041052.1_189	NA	NA	NA	NA	NA	1097
lcl|NC_013966.1_cds_WP_013035184.1_979	7.21833291317692	4.5064858446228	0.259857216258061	0.821862606449937	0.679662823563524	962
lcl|NC_013967.1_cds_WP_004043677.1_2279	NA	NA	NA	NA	NA	1457
lcl|NC_013966.1_cds_WP_004040868.1_966	1.38327415587175	2.89412624221005	-0.554986582083047	0.964650494595659	-1.06504073628206	1004
lcl|NC_013967.1_cds_WP_004045083.1_1136	13.2809461825242	1.64237963231242	1.11789008863845	0.996481072454615	3.01549838669719	1334
lcl|NC_013967.1_cds_WP_004042693.1_3573	21.3160526979408	12.380178720902	0.407654871802151	0.92789682758759	0.783908163349502	1289
lcl|NC_013967.1_cds_WP_049896225.1_2811	5.61404826290711	21.0311855903502	-0.550896217149604	0.963862345373161	-1.90541680977162	488
lcl|NC_013967.1_cds_WP_004044033.1_1936	20.6161276038425	31.2299043666888	-0.23509643648967	0.765871911916842	-0.599154779572565	254
lcl|NC_013966.1_cds_WP_004043129.1_663	11.4618983041769	10.8874697961551	0.0318572851726562	0.0512233648362898	0.0741772845668358	2813
lcl|NC_013966.1_cds_WP_004043295.1_846	6.86084038999838	2.67840394804983	0.424688690958863	0.932006591324663	1.35701174454826	818
lcl|NC_013966.1_cds_WP_004040869.1_967	57.172541037979	42.2594786627721	0.193048051299943	0.680403677212835	0.436047442921504	239
lcl|NC_013967.1_cds_WP_004043656.1_2299	2.76416335535529	2.93488725993996	-0.0258876773755577	0.0187946722695099	-0.0864622070300146	998
lcl|NC_013966.1_cds_WP_013035087.1_775	5.94380977454711	3.29818700020305	0.353401957886212	0.90824249021339	0.849714745819039	881
lcl|NC_013967.1_cds_WP_004043664.1_2291	33.0349674831356	44.2952973667324	-0.253885071172879	0.797613874755511	-0.423159617793931	884
lcl|NC_013966.1_cds_WP_081442878.1_906	13.8783201206242	9.66419982432003	0.272704041262962	0.837818608166858	0.522110759397651	902
lcl|NC_013966.1_cds_1053	0.530979439807167	1.10670705824348	-0.322111831013047	0.869959723464537	-1.05954549171515	985
lcl|NC_013966.1_cds_WP_004043353.1_552	76.4326046335445	11.6762311586708	1.52994822555178	0.994559985496842	2.71061351685614	869
lcl|NC_013966.1_cds_WP_004040864.1_962	86.6306481700222	322.312629970288	-2.04096748293716	1	-1.89551130550425	383
lcl|NC_013966.1_cds_WP_004040854.1_952	44.7945800000051	269.150293443345	-2.33646934904775	1	-2.5870159117693	605
lcl|NC_013966.1_cds_WP_004040853.1_951	186.948741207154	350.448139131265	-0.926419833596641	0.989767833009668	-0.906558206579311	467
lcl|NC_013967.1_cds_WP_004043897.1_2070	19.2531666610153	27.6325057965421	-0.255779408924013	0.80055701226993	-0.521270643570862	812
lcl|NC_013966.1_cds_WP_004040851.1_949	5.15712169322732	3.17864009205708	0.285807575180954	0.852295970295763	0.69815641572506	1139
lcl|NC_013967.1_cds_WP_004045235.1_1198	54.0037666918352	41.1209134591167	0.248341631818708	0.805571601176629	0.393187723985395	1397
lcl|NC_013967.1_cds_WP_004041835.1_2933	38.1464733856208	28.0864168635013	0.282488304179991	0.848610785471179	0.441677103318353	1964
lcl|NC_013967.1_cds_WP_004042610.1_3531	491.170405677766	89.291177157253	2.59731780279507	1	2.4596341020137	422
lcl|NC_013967.1_cds_WP_004044625.1_1368	132.336758783768	443.669976714819	-1.80298694024784	0.99996835897085	-1.74527307849175	482
lcl|NC_013967.1_cds_WP_004041731.1_2835	0.520542448461484	2.71399630048951	-1.0066737654353	0.994726008457691	-2.38233103389242	1334
lcl|NC_013967.1_cds_WP_004045300.1_1260	23.5548711158121	6.59654564511536	0.867016538596581	0.987701420910171	1.83624279416017	1325
lcl|NC_013966.1_cds_WP_013035145.1_1004	9.62006441424547	1.17639787335178	1.20818572611309	0.997225457290208	3.03167047276818	1235
lcl|NC_013966.1_cds_WP_004040848.1_946	38.5045785082037	122.858981127126	-1.23166994117572	0.995644471588495	-1.67390141483604	638
lcl|NC_013967.1_cds_WP_004041957.1_3053	62.0698742166111	40.5648377968004	0.34892639394254	0.905680632561573	0.613663502698294	755
lcl|NC_013967.1_cds_WP_004042635.1_3544	5.58062919939865	26.2672629888366	-0.953827438208199	0.991334200971398	-2.23476618562046	1604
lcl|NC_013967.1_cds_WP_004045118.1_1150	13.4318276778961	21.9505168861097	-0.317531800251575	0.865606928710091	-0.708599285822506	830
lcl|NC_013967.1_cds_WP_004045240.1_1203	18.1057601680824	12.7667080280267	0.199951900041425	0.70170538739482	0.504062184001901	569
lcl|NC_013967.1_cds_WP_013035296.1_1680	8.82873270110593	23.4734180950697	-0.838376163379581	0.991372390063264	-1.410749666305	1454
lcl|NC_013966.1_cds_WP_004040845.1_943	2.03750378768812	0.726425686794722	0.416309474406395	0.9300127903543	1.48791561819443	866
lcl|NC_013966.1_cds_WP_004040844.1_942	NA	NA	NA	NA	NA	1151
lcl|NC_013967.1_cds_WP_004043453.1_2493	242.141650844642	946.967088806237	-2.49158486328412	1	-1.96746302767574	326
lcl|NC_013967.1_cds_WP_004043642.1_2312	1.15349439576017	6.01407153630069	-1.0219704090778	0.995331913737374	-2.38233103389242	602
lcl|NC_013967.1_cds_WP_004042106.1_3192	1.15279357653346	1.21425104353485	-0.0302456312454048	0.0289206877496628	-0.0749325243983305	2393
lcl|NC_013966.1_cds_WP_004040841.1_939	17.7483441474609	18.2507536005388	-0.0171974057554792	0.00899438967139965	-0.0402716032556465	719
lcl|NC_013967.1_cds_WP_004043624.1_2329	2.08745703068483	1.24284142731478	0.196346395285911	0.690570210291072	0.748104264339679	818
lcl|NC_013967.1_cds_WP_004043999.1_1974	516.314110653456	798.231455400012	-1.18759825880802	0.994629936376	-0.628558104433176	194
lcl|NC_013967.1_cds_WP_004045367.1_1323	57.7261688050118	8.77658251528557	0.839885629643404	0.987208262079359	2.71749429120202	263
lcl|NC_013967.1_cds_WP_004042777.1_3617	19.3581449394871	27.7448077424544	-0.200286189409192	0.688767064245114	-0.519277097828766	443
lcl|NC_013966.1_cds_WP_004040840.1_938	2.10586896184969	6.58164381007369	-0.610496601751984	0.969345785556663	-1.64403228466594	1328
lcl|NC_013967.1_cds_WP_004044386.1_1596	169.174602022132	69.8294362142018	0.942886968888764	0.990929032676181	1.27660576474258	497
lcl|NC_013967.1_cds_WP_004043555.1_2397	1.60266413229577	1.50347586056892	0.0260698274860115	0.0348000351235841	0.0921704093773936	644
lcl|NC_013964.1_cds_WP_004041146.1_94	60.9230556499388	24.8019285214324	0.554920000128634	0.962713855093291	1.29653599880188	650
lcl|NC_013967.1_cds_WP_004044265.1_1714	11.0119647156704	15.625741090094	-0.214665509503072	0.722933359394861	-0.504852722442988	980
lcl|NC_013966.1_cds_WP_013035045.1_584	47.9907266662036	28.642770716341	0.429896609415749	0.933260864973239	0.744584601888252	533
lcl|NC_013968.1_cds_WP_013035703.1_25	253.341350388999	373.872862850934	-0.738020974285897	0.983552627779558	-0.561465185536313	467
lcl|NC_013966.1_cds_WP_004043293.1_844	73.9716149316683	170.164947146258	-1.12472322050086	0.995034314980378	-1.20189020415566	512
lcl|NC_013966.1_cds_WP_004040838.1_936	8.85874856855357	2.07671509905665	0.763253944495002	0.985359221052886	2.09279960187879	1055
lcl|NC_013967.1_cds_WP_004043661.1_2294	6.73948987715264	34.2255740725827	-0.633493220594913	0.970398494228081	-2.34436343956609	380
lcl|NC_013967.1_cds_WP_004044401.1_1580	13.549339048734	3.54353993558401	1.05048292129236	0.992502630192444	1.93495926371794	410
lcl|NC_013967.1_cds_WP_008606282.1_1517	207.926067450354	266.73129954581	-0.517377624088811	0.956189553691992	-0.359316489121658	392
lcl|NC_013967.1_cds_WP_004044252.1_1726	5.39970039877876	2.09043363106395	0.393948263619172	0.92442388767807	1.36907712172027	695
lcl|NC_013967.1_cds_WP_004044489.1_1496	183.269650196292	98.8137086231344	0.75141483714664	0.985164024993523	0.891184783835234	302
lcl|NC_013967.1_cds_WP_004041959.1_3056	106.630029829481	312.710091740361	-1.03612331218825	0.995579983460555	-1.55221198218072	1250
lcl|NC_013967.1_cds_WP_004044182.1_1793	3.14238109116327	2.44523931864371	0.102761780572846	0.338246411750551	0.361882483113157	896
lcl|NC_013966.1_cds_WP_004040837.1_934	7.0978224147968	14.8105511129395	-0.505013869488684	0.952371201852596	-1.061176941306	587
lcl|NC_013967.1_cds_WP_004044048.1_1921	2.14918182720817	10.5608754750966	-0.641700606918955	0.971219817847437	-2.29686998678271	821
lcl|NC_013967.1_cds_WP_004044535.1_1451	64.1564405007431	28.0788875340487	0.836318374722825	0.987162955674965	1.19210832284215	1319
lcl|NC_013967.1_cds_WP_004042995.1_3717	1872.78552513886	1340.89729705837	1.0375861749051	0.991937091864297	0.481986947368812	266
lcl|NC_013967.1_cds_WP_004042450.1_3463	211.01227498979	412.48141648309	-0.851578436328726	0.991087068433997	-0.967002197393847	284
lcl|NC_013967.1_cds_WP_004042317.1_3400	6.37515671202184	4.9392511116685	0.158950223671889	0.565349508773445	0.368168489027827	1466
lcl|NC_013966.1_cds_WP_004040833.1_930	1.54059912073434	1.00882551445517	0.212060238928295	0.733670508661205	0.610814838242386	1133
lcl|NC_013966.1_cds_WP_004040907.1_999	6.39859931208581	2.25481794745929	0.562840610220491	0.963776588700875	1.50474517002596	1616
lcl|NC_013966.1_cds_WP_004040831.1_928	2.09367927511845	0.726425686794722	0.791124226568463	0.98664605704964	1.52715333367017	995
lcl|NC_013967.1_cds_WP_004044523.1_1463	681.732496162118	829.777309329978	-0.542516472679092	0.962211644432443	-0.283518452873665	380
lcl|NC_013967.1_cds_WP_013035249.1_1348	24.6814593288296	15.1132974727936	0.310430518784021	0.876666575267974	0.707609231385482	1352
lcl|NC_013966.1_cds_WP_013035130.1_927	777.227003716226	1363.60852057156	-1.58446435376018	0.9980802609392	-0.811021587943241	602
