new	old	variable	prot	val01
HVO_RS09845	HVO_1072	de02	adenine phosphoribosyltransferase	2.73476117788182
HVO_RS09845	HVO_1072	de04	adenine phosphoribosyltransferase	2.0765572320048
HVO_RS09845	HVO_1072	de08	adenine phosphoribosyltransferase	1.54726963491256
HVO_RS09835	HVO_1070	de08	transcriptional regulator	1.69280384189009
HVO_RS09835	HVO_1070	de24	transcriptional regulator	1.66882666725923
HVO_RS09760	HVO_1055	de02	potassium transporter Trk	2.27080387150345
HVO_RS09760	HVO_1055	de04	potassium transporter Trk	2.97878484864644
HVO_RS09760	HVO_1055	de08	potassium transporter Trk	2.45105548787018
HVO_RS09710	HVO_1043	de04	hypothetical protein	-1.68356503789786
HVO_RS09710	HVO_1043	de08	hypothetical protein	-1.7255334378354
HVO_RS09680	HVO_1037	de02	hypothetical protein	-1.85088404036727
HVO_RS09680	HVO_1037	de04	hypothetical protein	-2.12841392943634
HVO_RS09680	HVO_1037	de08	hypothetical protein	-1.91685132562075
HVO_RS09680	HVO_1037	de24	hypothetical protein	-1.68502119332305
HVO_RS09670	HVO_1035	de02	hypothetical protein	-2.08155923115759
HVO_RS09670	HVO_1035	de04	hypothetical protein	-2.14495788856106
HVO_RS09670	HVO_1035	de08	hypothetical protein	-2.43062968538447
HVO_RS09630	HVO_1027	de02	twin-arginine translocase TatA/TatE family subunit	-1.53044383886579
HVO_RS09630	HVO_1027	de04	twin-arginine translocase TatA/TatE family subunit	-1.51185960536999
HVO_RS09630	HVO_1027	de08	twin-arginine translocase TatA/TatE family subunit	-2.00418087829263
HVO_RS09630	HVO_1027	de24	twin-arginine translocase TatA/TatE family subunit	-1.61775879131235
HVO_RS09625	HVO_1026	de02	hypothetical protein	2.56800049083059
HVO_RS09615	HVO_1024	de02	hypothetical protein	-4.54584484404175
HVO_RS09615	HVO_1024	de04	hypothetical protein	-2.88705944206
HVO_RS09615	HVO_1024	de08	hypothetical protein	-3.39728855611136
HVO_RS09610	HVO_1023	de02	hypothetical protein	-2.49190057472884
HVO_RS09600	HVO_1021	de08	hydrolase	-2.69430313814462
HVO_RS09565	HVO_1014	de02	cytochrome c oxidase subunit II	1.7441483742513
HVO_RS09565	HVO_1014	de04	cytochrome c oxidase subunit II	1.75526476506565
HVO_RS09565	HVO_1014	de08	cytochrome c oxidase subunit II	1.25516013346433
HVO_RS09550	HVO_1011	de02	hypothetical protein	-1.80710332237661
HVO_RS09510	HVO_1004	de04	hypothetical protein	-0.860268010501806
HVO_RS09510	HVO_1004	de08	hypothetical protein	-0.782224965224122
HVO_RS09510	HVO_1004	de24	hypothetical protein	-1.03852504117258
HVO_RS09505	HVO_1003	de02	ZIP family metal transporter	-2.42699295716419
HVO_RS09505	HVO_1003	de04	ZIP family metal transporter	-3.99090092466034
HVO_RS09505	HVO_1003	de08	ZIP family metal transporter	-4.39708071288107
HVO_RS09505	HVO_1003	de24	ZIP family metal transporter	-4.1046044864982
HVO_RS09480	HVO_0998	de02	hypothetical protein	-2.1535971983062
HVO_RS09480	HVO_0998	de04	hypothetical protein	-1.5333736153446
HVO_RS09480	HVO_0998	de08	hypothetical protein	-1.98096090041122
HVO_RS09455	HVO_0992	de02	hypothetical protein	-4.18758169472537
HVO_RS09455	HVO_0992	de04	hypothetical protein	-2.13125085351609
HVO_RS09445	HVO_0990	de04	DHH family phosphoesterase	-2.21504073628206
HVO_RS09440	HVO_0989	de02	hypothetical protein	-3.05949319258651
HVO_RS09440	HVO_0989	de04	hypothetical protein	-2.580064211731
HVO_RS09440	HVO_0989	de08	hypothetical protein	-2.51224722803993
HVO_RS09440	HVO_0989	de24	hypothetical protein	-1.80962428533726
HVO_RS09420	HVO_0985	de02	NADH-quinone oxidoreductase subunit K	1.87199039858246
HVO_RS09420	HVO_0985	de04	NADH-quinone oxidoreductase subunit K	1.4412732125655
HVO_RS09420	HVO_0985	de24	NADH-quinone oxidoreductase subunit K	2.01838286819496
HVO_RS09415	HVO_0984	de02	hypothetical protein	1.88575009727824
HVO_RS09415	HVO_0984	de04	hypothetical protein	1.49799505045924
HVO_RS09410	HVO_0983	de02	NADH dehydrogenase subunit J	1.13688254347
HVO_RS09410	HVO_0983	de04	NADH dehydrogenase subunit J	1.04350481376459
HVO_RS09410	HVO_0983	de08	NADH dehydrogenase subunit J	0.826545522024983
HVO_RS09410	HVO_0983	de24	NADH dehydrogenase subunit J	1.01404524810482
HVO_RS09405	HVO_0982	de02	(4Fe-4S)-binding protein	1.12007020349926
HVO_RS09405	HVO_0982	de04	(4Fe-4S)-binding protein	0.757386324247584
HVO_RS09405	HVO_0982	de08	(4Fe-4S)-binding protein	0.874453190220376
HVO_RS09405	HVO_0982	de24	(4Fe-4S)-binding protein	0.685148929372709
HVO_RS09390	HVO_0979	de02	NADH dehydrogenase	1.05423384133736
HVO_RS09385	HVO_0978	de02	NADH dehydrogenase	0.376386740171768
HVO_RS09360	HVO_0973	de02	aspartate aminotransferase	1.72580436812037
HVO_RS09355	HVO_0972	de02	hypothetical protein	-1.16698533419074
HVO_RS09355	HVO_0972	de04	hypothetical protein	-1.8108304633681
HVO_RS09355	HVO_0972	de08	hypothetical protein	-1.77671978880351
HVO_RS09355	HVO_0972	de24	hypothetical protein	-1.7261630214352
HVO_RS09305	HVO_0962	de02	IclR family transcriptional regulator	1.29328399222422
HVO_RS09305	HVO_0962	de04	IclR family transcriptional regulator	0.869894021348225
HVO_RS09250	HVO_0950	de02	2-dehydro-3-deoxy-phosphogluconate aldolase	-2.94632766847252
HVO_RS09250	HVO_0950	de04	2-dehydro-3-deoxy-phosphogluconate aldolase	-3.4250255063209
HVO_RS09250	HVO_0950	de08	2-dehydro-3-deoxy-phosphogluconate aldolase	-2.63007649273241
HVO_RS09245	HVO_0949	de02	hypothetical protein	-2.2407676442684
HVO_RS09245	HVO_0949	de04	hypothetical protein	-2.53382461619534
HVO_RS09245	HVO_0949	de08	hypothetical protein	-2.64002289752589
HVO_RS09240	HVO_0948	de02	universal stress protein UspA	-2.57246565878677
HVO_RS09240	HVO_0948	de04	universal stress protein UspA	-2.52378301933373
HVO_RS09240	HVO_0948	de08	universal stress protein UspA	-2.59729740218271
HVO_RS09235	HVO_0947	de00	hypothetical protein	-3.58910222751588
HVO_RS09235	HVO_0947	de02	hypothetical protein	-5.5116505251955
HVO_RS09235	HVO_0947	de04	hypothetical protein	-6.57999001382072
HVO_RS09235	HVO_0947	de08	hypothetical protein	-6.87934680099987
HVO_RS09235	HVO_0947	de24	hypothetical protein	-7.26564323046997
HVO_RS09230	HVO_0946	de04	hypothetical protein	-0.778558104433176
HVO_RS09230	HVO_0946	de08	hypothetical protein	-0.871358169542833
HVO_RS09220	HVO_0944	de02	cytochrome c oxidase subunit II	-1.86164671495772
HVO_RS09220	HVO_0944	de04	cytochrome c oxidase subunit II	-1.46251622144967
HVO_RS09220	HVO_0944	de08	cytochrome c oxidase subunit II	-1.82828931075826
HVO_RS09220	HVO_0944	de24	cytochrome c oxidase subunit II	-0.970254243649539
HVO_RS09215	HVO_0943	de00	hypothetical protein	-0.70939087974493
HVO_RS09215	HVO_0943	de02	hypothetical protein	-1.93394971399515
HVO_RS09215	HVO_0943	de04	hypothetical protein	-1.23155255205824
HVO_RS09215	HVO_0943	de08	hypothetical protein	-1.65319703814256
HVO_RS09215	HVO_0943	de24	hypothetical protein	-0.814139538895356
HVO_RS09210	HVO_0942	de02	hypothetical protein	-1.99610814295651
HVO_RS09210	HVO_0942	de04	hypothetical protein	-1.43899837954044
HVO_RS09210	HVO_0942	de08	hypothetical protein	-1.43908944860121
HVO_RS09205	HVO_0941	de02	hypothetical protein	-2.83834365326024
HVO_RS09205	HVO_0941	de04	hypothetical protein	-3.03756105669336
HVO_RS09185	HVO_0937	de02	hypothetical protein	-1.82984030595537
HVO_RS09185	HVO_0937	de04	hypothetical protein	-2.57306031625182
HVO_RS09185	HVO_0937	de08	hypothetical protein	-2.20513103246635
HVO_RS09180	HVO_0936	de02	dehydrogenase	-3.51800243122562
HVO_RS09180	HVO_0936	de04	dehydrogenase	-3.3092968976443
HVO_RS09180	HVO_0936	de08	dehydrogenase	-3.791685800047
HVO_RS09175	HVO_0935	de02	formate dehydrogenase subunit alpha	-3.4244958356102
HVO_RS09175	HVO_0935	de04	formate dehydrogenase subunit alpha	-3.64038554004094
HVO_RS09175	HVO_0935	de08	formate dehydrogenase subunit alpha	-2.99545872444884
HVO_RS09165	HVO_0934	de02	TVP38/TMEM64 family protein	-3.01071457010351
HVO_RS09165	HVO_0934	de04	TVP38/TMEM64 family protein	-3.67700037379854
HVO_RS09165	HVO_0934	de08	TVP38/TMEM64 family protein	-3.74909794890381
HVO_RS09165	HVO_0934	de24	TVP38/TMEM64 family protein	-2.88663667516456
HVO_RS09160	HVO_0932	de02	UspA domain-containing protein	-3.95217538552059
HVO_RS09160	HVO_0932	de04	UspA domain-containing protein	-5.55374501177335
HVO_RS09160	HVO_0932	de08	UspA domain-containing protein	-3.15377619845272
HVO_RS09160	HVO_0932	de24	UspA domain-containing protein	-3.18252950605508
HVO_RS09155	HVO_0931	de04	UspA domain-containing protein	-6.76590906545263
HVO_RS09150	HVO_0930	de00	hypothetical protein	-1.14460402843166
HVO_RS09150	HVO_0930	de02	hypothetical protein	-3.8500924207307
HVO_RS09150	HVO_0930	de04	hypothetical protein	-4.2324854138386
HVO_RS09150	HVO_0930	de08	hypothetical protein	-4.02440856509017
HVO_RS09150	HVO_0930	de24	hypothetical protein	-2.419310841632
HVO_RS09125	HVO_0925	de00	hypothetical protein	4.85096945966296
HVO_RS09125	HVO_0925	de02	hypothetical protein	6.66321980373727
HVO_RS09125	HVO_0925	de04	hypothetical protein	6.81240075648232
HVO_RS09125	HVO_0925	de08	hypothetical protein	5.07014345375267
HVO_RS09125	HVO_0925	de24	hypothetical protein	6.05028936578271
HVO_RS09105	HVO_0920	de04	(2Fe-2S)-binding protein	1.9918433809656
HVO_RS09100	HVO_0918	de02	hypothetical protein	-1.07007986090549
HVO_RS09100	HVO_0918	de04	hypothetical protein	-1.6176915464027
HVO_RS09100	HVO_0918	de08	hypothetical protein	-1.31018962284434
HVO_RS09100	HVO_0918	de24	hypothetical protein	-1.31723475841044
HVO_RS09085	HVO_0915	de02	archaeosortase A	1.63524280671129
HVO_RS09085	HVO_0915	de04	archaeosortase A	1.96109371166079
HVO_RS09060	HVO_0910	de02	hypothetical protein	1.65992710097298
HVO_RS09060	HVO_0910	de04	hypothetical protein	1.09904001424344
HVO_RS09060	HVO_0910	de08	hypothetical protein	1.27940450810867
HVO_RS09055	HVO_0909	de02	hypothetical protein	1.06800412062509
HVO_RS09035	HVO_0904	de02	universal stress protein UspA	-1.84441648868617
HVO_RS09035	HVO_0904	de04	universal stress protein UspA	-1.70302839892652
HVO_RS08990	HVO_0895	de24	hypothetical protein	1.89726925392852
HVO_RS08965	HVO_0890	de08	copper ABC transporter permease	-3.88307580540563
HVO_RS08955	HVO_0888	de02	oxoglutarate--ferredoxin oxidoreductase	1.40881486686832
HVO_RS08935	HVO_0883	de02	hypothetical protein	1.98472020362332
HVO_RS08935	HVO_0883	de08	hypothetical protein	0.687921987302965
HVO_RS08935	HVO_0883	de24	hypothetical protein	1.08908480899962
HVO_RS08920	HVO_0880	de02	phosphoserine phosphatase	1.37360845963742
HVO_RS08920	HVO_0880	de04	phosphoserine phosphatase	1.36905707892438
HVO_RS08920	HVO_0880	de08	phosphoserine phosphatase	0.868816209347883
HVO_RS08920	HVO_0880	de24	phosphoserine phosphatase	0.921884521008252
HVO_RS08900	HVO_0876	de02	methylglyoxal synthase	-1.33483509917252
HVO_RS08900	HVO_0876	de04	methylglyoxal synthase	-1.55882395340767
HVO_RS08900	HVO_0876	de08	methylglyoxal synthase	-1.05030532548399
HVO_RS08885	HVO_0873	de02	hypothetical protein	-5.65118460474287
HVO_RS08880	HVO_0871	de02	hypothetical protein	-3.26975113159041
HVO_RS08880	HVO_0871	de04	hypothetical protein	-3.38187420267154
HVO_RS08880	HVO_0871	de08	hypothetical protein	-3.53604508993265
HVO_RS08880	HVO_0871	de24	hypothetical protein	-2.85733763350671
HVO_RS08875	HVO_0870	de02	proline--tRNA ligase	2.15147604223379
HVO_RS08870	HVO_0869	de02	glutamate synthase subunit alpha	-2.88633186906228
HVO_RS08870	HVO_0869	de04	glutamate synthase subunit alpha	-3.17499479740347
HVO_RS08870	HVO_0869	de24	glutamate synthase subunit alpha	-4.29349050193519
HVO_RS08850	HVO_0865	de04	SAM-dependent methyltransferase	-1.16328859302594
HVO_RS08850	HVO_0865	de08	SAM-dependent methyltransferase	-0.828239776912913
HVO_RS08850	HVO_0865	de24	SAM-dependent methyltransferase	-1.39221760834864
HVO_RS08820	HVO_0860	de02	Fe-S cluster assembly protein SufB	2.45593095624218
HVO_RS08820	HVO_0860	de04	Fe-S cluster assembly protein SufB	1.5549934190554
HVO_RS08820	HVO_0860	de24	Fe-S cluster assembly protein SufB	1.68380335423157
HVO_RS08815	HVO_0859	de02	ABC transporter ATP-binding protein	1.7773214780656
HVO_RS08815	HVO_0859	de04	ABC transporter ATP-binding protein	0.859610974744553
HVO_RS08805	HVO_0857	de02	hypothetical protein	-3.43259698880658
HVO_RS08805	HVO_0857	de04	hypothetical protein	-4.40761987939308
HVO_RS08805	HVO_0857	de08	hypothetical protein	-4.09716785334263
HVO_RS08805	HVO_0857	de24	hypothetical protein	-3.95114137642981
HVO_RS08795	HVO_0855	de00	hypothetical protein	-2.75140057814751
HVO_RS08795	HVO_0855	de02	hypothetical protein	-5.37402008111164
HVO_RS08795	HVO_0855	de04	hypothetical protein	-3.26482367031262
HVO_RS08775	HVO_0852	de02	ArsR family transcriptional regulator	5.72819018318004
HVO_RS08775	HVO_0852	de04	ArsR family transcriptional regulator	5.75696138878615
HVO_RS08775	HVO_0852	de08	ArsR family transcriptional regulator	4.91801793879715
HVO_RS08750	HVO_0844	de04	halocyanin	-1.25205591043864
HVO_RS08750	HVO_0844	de08	halocyanin	-1.14860052493278
HVO_RS08745	HVO_0843	de04	hypothetical protein	-0.482652669076563
HVO_RS08745	HVO_0843	de08	hypothetical protein	-0.6816114526982
HVO_RS08730	HVO_0840	de02	hypothetical protein	-3.88300125672866
HVO_RS08715	HVO_0837	de08	ATP-NAD kinase	-4.34296687094908
HVO_RS08710	HVO_0836	de02	peptidase M28	-2.12433791266925
HVO_RS08710	HVO_0836	de04	peptidase M28	-2.00002619843864
HVO_RS08705	HVO_0835	de04	3-ketoacyl-CoA thiolase	-2.48211934437564
HVO_RS08695	HVO_0832	de02	alpha/beta hydrolase	-2.30385387717736
HVO_RS08695	HVO_0832	de04	alpha/beta hydrolase	-2.21478594881451
HVO_RS08680	HVO_0829	de04	S9 family peptidase	-1.76434591310647
HVO_RS08670	HVO_0827	de02	hypothetical protein	2.59272240873923
HVO_RS08670	HVO_0827	de04	hypothetical protein	1.55824456597366
HVO_RS08670	HVO_0827	de08	hypothetical protein	1.98859199779905
HVO_RS08670	HVO_0827	de24	hypothetical protein	1.73402054017776
HVO_RS08640	HVO_0821	de02	L-lysine exporter	-2.64069515908966
HVO_RS08635	HVO_0820	de08	hypothetical protein	-3.80669375509049
HVO_RS08595	HVO_0812	de04	phosphoenolpyruvate synthase	2.02281642154563
HVO_RS08595	HVO_0812	de08	phosphoenolpyruvate synthase	1.95434233237932
HVO_RS08595	HVO_0812	de24	phosphoenolpyruvate synthase	2.59634695752692
HVO_RS08575	HVO_0808	de04	hypothetical protein	-2.19576258557559
HVO_RS08575	HVO_0808	de08	hypothetical protein	-2.17119642740639
HVO_RS08570	HVO_0807	de00	hypothetical protein	1.44265901005763
HVO_RS08570	HVO_0807	de02	hypothetical protein	3.56555446428599
HVO_RS08570	HVO_0807	de04	hypothetical protein	2.8659904644268
HVO_RS08570	HVO_0807	de08	hypothetical protein	2.72784147547491
HVO_RS08570	HVO_0807	de24	hypothetical protein	2.99559658515868
HVO_RS08560	HVO_0805	de02	hypothetical protein	-1.56803345169526
HVO_RS08560	HVO_0805	de04	hypothetical protein	-1.37447153524908
HVO_RS08550	HVO_0802	de02	hypothetical protein	-2.57058638002607
HVO_RS08550	HVO_0802	de04	hypothetical protein	-2.83439924792727
HVO_RS08550	HVO_0802	de08	hypothetical protein	-2.31638923469249
HVO_RS08550	HVO_0802	de24	hypothetical protein	-2.04020011222078
HVO_RS08545	HVO_0801	de02	phosphoesterase	-1.47532971306713
HVO_RS08545	HVO_0801	de04	phosphoesterase	-1.3404679154377
HVO_RS08545	HVO_0801	de08	phosphoesterase	-1.50792586923413
HVO_RS08535	HVO_0799	de02	hypothetical protein	-2.59592674221026
HVO_RS08525	HVO_0797	de02	hypothetical protein	-2.59749527714124
HVO_RS08525	HVO_0797	de04	hypothetical protein	-4.74064795938679
HVO_RS08520	HVO_0796	de02	iron ABC transporter substrate-binding protein	-2.01253277642008
HVO_RS08520	HVO_0796	de04	iron ABC transporter substrate-binding protein	-2.21504073628206
HVO_RS08515	HVO_0795	de02	transcription initiation factor IIB 2	3.82131546171695
HVO_RS08515	HVO_0795	de04	transcription initiation factor IIB 2	3.07233715904467
HVO_RS08515	HVO_0795	de08	transcription initiation factor IIB 2	2.67772924637637
HVO_RS08505	HVO_0793	de04	hypothetical protein	-1.58382528377329
HVO_RS08495	HVO_0791	de02	methylated-DNA--protein-cysteine methyltransferase	-1.62777769318345
HVO_RS08495	HVO_0791	de04	methylated-DNA--protein-cysteine methyltransferase	-2.29016853947928
HVO_RS08495	HVO_0791	de08	methylated-DNA--protein-cysteine methyltransferase	-2.23650790913592
HVO_RS08480	HVO_0788	de02	tryptophan synthase subunit beta	2.71047535736339
HVO_RS08455	HVO_0783	de02	ATP-dependent protease LonB	-1.41871173288185
HVO_RS08455	HVO_0783	de04	ATP-dependent protease LonB	-1.28762860418545
HVO_RS08455	HVO_0783	de08	ATP-dependent protease LonB	-1.4595733304635
HVO_RS08450	HVO_0782	de02	nicotinamide-nucleotide adenylyltransferase	1.67579433276972
HVO_RS08450	HVO_0782	de04	nicotinamide-nucleotide adenylyltransferase	1.05140521604831
HVO_RS08430	HVO_0778	de04	thermosome subunit 3	3.60155943535181
HVO_RS08430	HVO_0778	de08	thermosome subunit 3	2.93193956433489
HVO_RS08405	HVO_0773	de04	N-methyltransferase-like protein	-1.81330839772925
HVO_RS08400	HVO_0772	de00	ArsR family transcriptional regulator	-0.426012547723682
HVO_RS08400	HVO_0772	de02	ArsR family transcriptional regulator	-4.29563844022439
HVO_RS08400	HVO_0772	de04	ArsR family transcriptional regulator	-4.49987915975601
HVO_RS08400	HVO_0772	de08	ArsR family transcriptional regulator	-3.90813617266534
HVO_RS08400	HVO_0772	de24	ArsR family transcriptional regulator	-5.89178116640991
HVO_RS08390	HVO_0770	de04	zinc/iron-chelating domain-containing protein	-3.16461793493041
HVO_RS08385	HVO_0769	de00	deoxyribonuclease	-0.784305957900042
HVO_RS08385	HVO_0769	de02	deoxyribonuclease	-1.50990854641059
HVO_RS08385	HVO_0769	de04	deoxyribonuclease	-1.38567901635208
HVO_RS08385	HVO_0769	de08	deoxyribonuclease	-1.13407748082212
HVO_RS08385	HVO_0769	de24	deoxyribonuclease	-1.54313762771893
HVO_RS08375	HVO_0766	de02	molecular chaperone Hsp20	-1.560326818807
HVO_RS08375	HVO_0766	de04	molecular chaperone Hsp20	-1.50414571723272
HVO_RS08375	HVO_0766	de08	molecular chaperone Hsp20	-1.07928873956613
HVO_RS08275	HVO_0745	de02	cell division protein	-2.13717299451936
HVO_RS08275	HVO_0745	de04	cell division protein	-2.21969711610945
HVO_RS08260	HVO_0742	de02	hypothetical protein	-1.67936912730985
HVO_RS08260	HVO_0742	de04	hypothetical protein	-1.74418341507914
HVO_RS08260	HVO_0742	de08	hypothetical protein	-1.2993151401023
HVO_RS08260	HVO_0742	de24	hypothetical protein	-1.20198450521461
HVO_RS08245	HVO_0739	de02	hypothetical protein	-2.45226770362137
HVO_RS08240	HVO_0738	de02	hypothetical protein	0.597785965422522
HVO_RS08240	HVO_0738	de08	hypothetical protein	-0.520519073592362
HVO_RS08240	HVO_0738	de24	hypothetical protein	-0.706556606219173
HVO_RS08205	HVO_0730	de00	PadR family transcriptional regulator	-0.778564063944096
HVO_RS08205	HVO_0730	de02	PadR family transcriptional regulator	-0.830093012763914
HVO_RS08205	HVO_0730	de04	PadR family transcriptional regulator	-1.29976541695214
HVO_RS08205	HVO_0730	de08	PadR family transcriptional regulator	-1.56581339952995
HVO_RS08205	HVO_0730	de24	PadR family transcriptional regulator	-2.47192818637454
HVO_RS08200	HVO_0729	de02	inorganic pyrophosphatase	3.29531812687781
HVO_RS08200	HVO_0729	de04	inorganic pyrophosphatase	2.48855093772343
HVO_RS08200	HVO_0729	de08	inorganic pyrophosphatase	2.5190799327116
HVO_RS08200	HVO_0729	de24	inorganic pyrophosphatase	2.04868500146093
HVO_RS08160	HVO_0720	de02	hypothetical protein	-2.21648267689484
HVO_RS08160	HVO_0720	de04	hypothetical protein	-2.29359707111
HVO_RS08160	HVO_0720	de08	hypothetical protein	-1.89564285165366
HVO_RS08150	HVO_0718	de02	preprotein translocase subunit SecE	0.817632503907909
HVO_RS08150	HVO_0718	de04	preprotein translocase subunit SecE	0.614754676857315
HVO_RS08150	HVO_0718	de24	preprotein translocase subunit SecE	0.786753223614058
HVO_RS08100	HVO_0707	de02	(2Fe-2S)-binding protein	2.73929041915162
HVO_RS08100	HVO_0707	de08	(2Fe-2S)-binding protein	1.59398611215359
HVO_RS08075	HVO_0703	de02	hypothetical protein	1.17343730955435
HVO_RS08075	HVO_0703	de04	hypothetical protein	0.878749491173779
HVO_RS08075	HVO_0703	de08	hypothetical protein	1.47429088109193
HVO_RS08075	HVO_0703	de24	hypothetical protein	1.44769983324846
HVO_RS08070	HVO_0701	de02	50S ribosomal protein L44e	2.19474711807453
HVO_RS08070	HVO_0701	de04	50S ribosomal protein L44e	1.18624244537173
HVO_RS08070	HVO_0701	de08	50S ribosomal protein L44e	0.723301791693084
