new	old	variable	prot	val
HVO_RS10150	HVO_1134	de08	hypothetical protein	1.57837647920482
HVO_RS10130	HVO_1130	de00	hypothetical protein	-0.947724213016745
HVO_RS10125	HVO_1129	de00	hypothetical protein	-2.00408004982321
HVO_RS10125	HVO_1129	de02	hypothetical protein	-1.69367258379813
HVO_RS10125	HVO_1129	de04	hypothetical protein	-2.43902103645593
HVO_RS10125	HVO_1129	de08	hypothetical protein	-1.85595802529735
HVO_RS10100	HVO_1124	de08	hypothetical protein	0.76179919437151
HVO_RS10095	HVO_1123	de02	thioredoxin reductase	0.892433829074584
HVO_RS10085	HVO_1121	de02	radical SAM/SPASM domain-containing protein	-1.74104941062965
HVO_RS10085	HVO_1121	de08	radical SAM/SPASM domain-containing protein	-1.94379290170449
HVO_RS10085	HVO_1121	de24	radical SAM/SPASM domain-containing protein	-1.22782431361904
HVO_RS10075	HVO_1119	de00	halocyanin	-1.69498736422452
HVO_RS10070	HVO_1117	de00	DNA-binding protein	-1.5277023419535
HVO_RS10070	HVO_1117	de04	DNA-binding protein	-0.968061584230406
HVO_RS10070	HVO_1117	de08	DNA-binding protein	-0.988555393028434
HVO_RS10050	HVO_1113	de02	cell division protein	-1.84977172393082
HVO_RS10050	HVO_1113	de04	cell division protein	-2.21014370782043
HVO_RS10035	HVO_1110	de24	cobalamin ABC transporter substrate-binding protein	1.64753976876584
HVO_RS10005	HVO_1105	de02	tRNA-guanine transglycosylase	1.80178916399663
HVO_RS10000	HVO_1103	de02	hypothetical protein	-1.03561777101115
HVO_RS09995	HVO_1102	de04	NYN domain-containing protein	1.21824921270125
HVO_RS09995	HVO_1102	de08	NYN domain-containing protein	1.43516453387972
HVO_RS09990	HVO_1101	de04	4-hydroxy-tetrahydrodipicolinate synthase	1.51023675337734
HVO_RS09990	HVO_1101	de24	4-hydroxy-tetrahydrodipicolinate synthase	1.75195984954879
HVO_RS09980	HVO_1099	de04	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	-1.22073307892369
HVO_RS09975	HVO_1098	de02	diaminopimelate decarboxylase	-1.37176402047833
HVO_RS09945	HVO_1092	de02	ribonuclease P	1.32674067119982
HVO_RS09935	HVO_1090	de04	transcription factor	-0.693613516377424
HVO_RS09935	HVO_1090	de24	transcription factor	-0.736886765046579
HVO_RS09930	HVO_1089	de04	hypothetical protein	-2.34977841672734
HVO_RS09930	HVO_1089	de24	hypothetical protein	-2.35745262832048
HVO_RS09925	HVO_1088	de04	dihydropteroate synthase	-1.58068024529723
HVO_RS09925	HVO_1088	de08	dihydropteroate synthase	-1.65573223549852
HVO_RS09920	HVO_1087	de00	universal stress protein	-0.928036884199475
HVO_RS09915	HVO_1086	de02	geranylgeranylglyceryl/heptaprenylglyceryl phosphate synthase	2.03628248679099
HVO_RS09915	HVO_1086	de04	geranylgeranylglyceryl/heptaprenylglyceryl phosphate synthase	1.83441038624461
HVO_RS09915	HVO_1086	de08	geranylgeranylglyceryl/heptaprenylglyceryl phosphate synthase	2.64278692930733
HVO_RS09905	HVO_1084	de04	adenylosuccinate lyase	-1.7306202546704
HVO_RS09905	HVO_1084	de08	adenylosuccinate lyase	-1.82607645202759
HVO_RS09905	HVO_1084	de24	adenylosuccinate lyase	-1.75765405281018
HVO_RS09895	HVO_1082	de02	orotate phosphoribosyltransferase	-1.59345404465473
HVO_RS09895	HVO_1082	de08	orotate phosphoribosyltransferase	-2.17100233540245
HVO_RS09890	HVO_1081	de24	glutaredoxin	-0.817328788471864
HVO_RS09885	HVO_1080	de00	hypothetical protein	-0.573760795259969
HVO_RS09880	HVO_1079	de08	sulfate adenylyltransferase	1.14607042966651
HVO_RS09850	HVO_1073	de02	DJ-1/PfpI/ThiJ superfamily protein	0.848513603276404
HVO_RS09845	HVO_1072	de24	adenine phosphoribosyltransferase	0.696754758078852
HVO_RS09840	HVO_1071	de24	hypothetical protein	1.2881323681153
HVO_RS09835	HVO_1070	de02	transcriptional regulator	1.42818923329009
HVO_RS09835	HVO_1070	de04	transcriptional regulator	1.37745661807501
HVO_RS09825	HVO_1068	de04	sodium:proton antiporter	-1.31727126249458
HVO_RS09815	HVO_1066	de00	Na+/H+ antiporter subunit D	-1.58504145002939
HVO_RS09805	HVO_1064	de04	pH regulation protein F	0.960303535898694
HVO_RS09780	HVO_1059	de04	polyketide cyclase	1.01802969980186
HVO_RS09780	HVO_1059	de08	polyketide cyclase	0.840949882349767
HVO_RS09760	HVO_1055	de24	potassium transporter Trk	1.97289436428809
HVO_RS09755	HVO_1054	de02	aspartyl/glutamyl-tRNA amidotransferase subunit A	1.24522055370084
HVO_RS09750	HVO_1053	de02	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C	1.37335334938648
HVO_RS09740	HVO_1051	de00	NUDIX hydrolase	-1.90054461345876
HVO_RS09735	HVO_1050	de04	asparagine synthase	-1.61699381064611
HVO_RS09735	HVO_1050	de24	asparagine synthase	-2.24812381608159
HVO_RS09725	HVO_1048	de02	phosphoribosylformylglycinamidine synthase II	1.43606486913417
HVO_RS09710	HVO_1043	de02	hypothetical protein	-1.30038789060589
HVO_RS09670	HVO_1035	de24	hypothetical protein	-1.08110759733419
HVO_RS09660	HVO_1033	de02	secretion system protein	-2.01083909594434
HVO_RS09660	HVO_1033	de04	secretion system protein	-1.70506437037396
HVO_RS09660	HVO_1033	de08	secretion system protein	-1.65703360768055
HVO_RS09660	HVO_1033	de24	secretion system protein	-1.5923392914686
HVO_RS09625	HVO_1026	de00	hypothetical protein	2.12336831108905
HVO_RS09625	HVO_1026	de08	hypothetical protein	1.2612008230704
HVO_RS09625	HVO_1026	de24	hypothetical protein	1.42359448730999
HVO_RS09615	HVO_1024	de00	hypothetical protein	-3.14529246112318
HVO_RS09615	HVO_1024	de24	hypothetical protein	-2.90349193924486
HVO_RS09610	HVO_1023	de08	hypothetical protein	-1.77379184330705
HVO_RS09605	HVO_1022	de04	oxidoreductase	1.86964290383118
HVO_RS09605	HVO_1022	de08	oxidoreductase	2.06070605124459
HVO_RS09585	HVO_1018	de02	hypothetical protein	2.26751239605964
HVO_RS09585	HVO_1018	de04	hypothetical protein	1.67669087114515
HVO_RS09575	HVO_1016	de24	Mov34-MPN-PAD-1 superfamily protein	-1.66316131536043
HVO_RS09565	HVO_1014	de24	cytochrome c oxidase subunit II	0.955225318744743
HVO_RS09550	HVO_1011	de04	hypothetical protein	-1.52467222889124
HVO_RS09550	HVO_1011	de08	hypothetical protein	-1.08844525391026
HVO_RS09550	HVO_1011	de24	hypothetical protein	-1.07232480625126
HVO_RS09545	HVO_1010	de02	hypothetical protein	-2.48994062008824
HVO_RS09545	HVO_1010	de04	hypothetical protein	-2.19946213107856
HVO_RS09545	HVO_1010	de08	hypothetical protein	-3.90717321746605
HVO_RS09540	HVO_1009	de04	aryl-alcohol dehydrogenase	-1.02903105573456
HVO_RS09530	HVO_1008	de02	dehydrogenase	-3.00310461415116
HVO_RS09530	HVO_1008	de04	dehydrogenase	-1.64038554004094
HVO_RS09520	HVO_1006	de02	ABC transporter ATP-binding protein	1.3559764786336
HVO_RS09520	HVO_1006	de04	ABC transporter ATP-binding protein	1.31082516129704
HVO_RS09515	HVO_1005	de08	ABC transporter permease	-3.14786273511244
HVO_RS09485	HVO_0999	de02	hypothetical protein	-1.61724684396019
HVO_RS09485	HVO_0999	de04	hypothetical protein	-1.50717067342799
HVO_RS09485	HVO_0999	de08	hypothetical protein	-2.09453093022362
HVO_RS09480	HVO_0998	de24	hypothetical protein	-1.107689527014
HVO_RS09465	HVO_0995	de02	hypothetical protein	-1.59257302323504
HVO_RS09465	HVO_0995	de04	hypothetical protein	-1.64714766781564
HVO_RS09465	HVO_0995	de08	hypothetical protein	-1.61723390535632
HVO_RS09460	HVO_0994	de04	tetracycline resistance MFS efflux pump	-1.21504073628206
HVO_RS09455	HVO_0992	de08	hypothetical protein	-1.88542267441467
HVO_RS09455	HVO_0992	de24	hypothetical protein	-1.47314510007904
HVO_RS09445	HVO_0990	de02	DHH family phosphoesterase	-1.69570788367726
HVO_RS09445	HVO_0990	de08	DHH family phosphoesterase	-2.48841396878869
HVO_RS09445	HVO_0990	de24	DHH family phosphoesterase	-2.07928175310696
HVO_RS09425	HVO_0986	de02	NADH-quinone oxidoreductase subunit L	1.38402441114513
HVO_RS09420	HVO_0985	de08	NADH-quinone oxidoreductase subunit K	1.2570221081866
HVO_RS09415	HVO_0984	de08	hypothetical protein	1.2239499975368
HVO_RS09415	HVO_0984	de24	hypothetical protein	1.4105990620151
HVO_RS09400	HVO_0981	de02	NADH dehydrogenase	1.22803150733606
HVO_RS09395	HVO_0980	de02	NADH-quinone oxidoreductase subunit C	1.07891369126243
HVO_RS09390	HVO_0979	de04	NADH dehydrogenase	0.594689659709567
HVO_RS09390	HVO_0979	de08	NADH dehydrogenase	0.545495816370928
HVO_RS09390	HVO_0979	de24	NADH dehydrogenase	0.658207840698522
HVO_RS09385	HVO_0978	de04	NADH dehydrogenase	-0.373719924163575
HVO_RS09385	HVO_0978	de08	NADH dehydrogenase	-0.505598784715739
HVO_RS09380	HVO_0977	de04	phosphoribosylaminoimidazole carboxylase catalytic subunit	-1.39141870791674
HVO_RS09380	HVO_0977	de24	phosphoribosylaminoimidazole carboxylase catalytic subunit	-2.00418472573105
HVO_RS09375	HVO_0976	de04	5-(carboxyamino)imidazole ribonucleotide synthase	-2.30239820697134
HVO_RS09375	HVO_0976	de08	5-(carboxyamino)imidazole ribonucleotide synthase	-1.64452280277027
HVO_RS09375	HVO_0976	de24	5-(carboxyamino)imidazole ribonucleotide synthase	-1.99474752317636
HVO_RS09360	HVO_0973	de04	aspartate aminotransferase	1.47505048486506
HVO_RS09360	HVO_0973	de08	aspartate aminotransferase	1.43895716232709
HVO_RS09360	HVO_0973	de24	aspartate aminotransferase	1.65705667107653
HVO_RS09355	HVO_0972	de00	hypothetical protein	-0.968308829526298
HVO_RS09345	HVO_0970	de02	type III ribulose-bisphosphate carboxylase	-1.4165505842335
HVO_RS09325	HVO_0966	de02	ribose 1,5-bisphosphate isomerase	-2.21790379220793
HVO_RS09325	HVO_0966	de04	ribose 1,5-bisphosphate isomerase	-1.74307673968823
HVO_RS09325	HVO_0966	de08	ribose 1,5-bisphosphate isomerase	-1.68241655300905
HVO_RS09315	HVO_0964	de02	thioredoxin	1.02224471399668
HVO_RS09315	HVO_0964	de24	thioredoxin	1.50372298234011
HVO_RS09300	HVO_0961	de04	NADH-dependent flavin oxidoreductase	-2.66119028839653
HVO_RS09295	HVO_0960	de02	oxidoreductase	-1.1589998027898
HVO_RS09295	HVO_0960	de08	oxidoreductase	-1.41500036596571
HVO_RS09290	HVO_0959	de08	hypothetical protein	-2.42305409244144
HVO_RS09280	HVO_0956	de00	serine/threonine protein phosphatase	4.44828814252138
HVO_RS09250	HVO_0950	de24	2-dehydro-3-deoxy-phosphogluconate aldolase	-2.60066070407523
HVO_RS09245	HVO_0949	de24	hypothetical protein	-1.65755536112591
HVO_RS09240	HVO_0948	de24	universal stress protein UspA	-1.75400009239372
HVO_RS09230	HVO_0946	de02	hypothetical protein	-0.505967300787912
HVO_RS09230	HVO_0946	de24	hypothetical protein	0.385197662540638
HVO_RS09225	HVO_0945	de02	cytochrome c oxidase subunit I	-1.47778758111493
HVO_RS09220	HVO_0944	de00	cytochrome c oxidase subunit II	-1.03434577092503
HVO_RS09205	HVO_0941	de08	hypothetical protein	-2.15456157513762
HVO_RS09200	HVO_0940	de02	heavy metal translocating P-type ATPase	-2.01015986716174
HVO_RS09200	HVO_0940	de04	heavy metal translocating P-type ATPase	-1.52250660687863
HVO_RS09195	HVO_0939	de04	hypothetical protein	-2.26291415930595
HVO_RS09195	HVO_0939	de24	hypothetical protein	-1.65833743240757
HVO_RS09185	HVO_0937	de24	hypothetical protein	-1.75859139190576
HVO_RS09180	HVO_0936	de24	dehydrogenase	-2.344998687253
HVO_RS09175	HVO_0935	de24	formate dehydrogenase subunit alpha	-3.07093608653519
HVO_RS09165	HVO_0934	de00	TVP38/TMEM64 family protein	-1.48762834048185
HVO_RS09160	HVO_0932	de00	UspA domain-containing protein	-1.86488573651005
HVO_RS09155	HVO_0931	de02	UspA domain-containing protein	-1.87185305960893
HVO_RS09155	HVO_0931	de08	UspA domain-containing protein	-1.74003751275892
HVO_RS09155	HVO_0931	de24	UspA domain-containing protein	-1.99149626604117
HVO_RS09105	HVO_0920	de02	(2Fe-2S)-binding protein	1.45368198827636
HVO_RS09105	HVO_0920	de08	(2Fe-2S)-binding protein	1.65115026969653
HVO_RS09090	HVO_0916	de08	diphthine synthase	-1.66480975647075
HVO_RS09085	HVO_0915	de08	archaeosortase A	1.27190815976277
HVO_RS09070	HVO_0912	de04	TIGR04206 family protein	-1.96983344663094
HVO_RS09065	HVO_0911	de02	small GTP-binding protein	1.32943136767008
HVO_RS09040	HVO_0906	de02	hypothetical protein	1.61821576591328
HVO_RS09035	HVO_0904	de08	universal stress protein UspA	-1.04180399341241
HVO_RS09025	HVO_0903	de02	ABC transporter ATP-binding protein	-1.59749527714124
HVO_RS09015	HVO_0901	de00	branched-chain amino acid ABC transporter permease	-1.91336599025029
HVO_RS09000	HVO_0897	de00	hypothetical protein	-2.37859345376354
HVO_RS08990	HVO_0895	de04	hypothetical protein	1.06827213390295
HVO_RS08985	HVO_0894	de08	acetyl-coenzyme A synthetase	1.09741558224755
HVO_RS08985	HVO_0894	de24	acetyl-coenzyme A synthetase	1.18767427353476
HVO_RS08975	HVO_0892	de02	copper ABC transporter substrate-binding protein	-2.19156266011058
HVO_RS08975	HVO_0892	de04	copper ABC transporter substrate-binding protein	-2.15922687709885
HVO_RS08975	HVO_0892	de08	copper ABC transporter substrate-binding protein	-2.61941280767507
HVO_RS08970	HVO_0891	de02	copper ABC transporter ATP-binding protein	-1.93719694623827
HVO_RS08970	HVO_0891	de04	copper ABC transporter ATP-binding protein	-1.74979727990123
HVO_RS08970	HVO_0891	de08	copper ABC transporter ATP-binding protein	-1.98924054824889
HVO_RS08965	HVO_0890	de02	copper ABC transporter permease	-2.27501565942529
HVO_RS08965	HVO_0890	de04	copper ABC transporter permease	-2.44686998678271
HVO_RS08935	HVO_0883	de04	hypothetical protein	0.326530394035973
HVO_RS08920	HVO_0880	de00	phosphoserine phosphatase	0.766261286344612
HVO_RS08910	HVO_0878	de08	endonuclease III	-1.73674403139789
HVO_RS08900	HVO_0876	de24	methylglyoxal synthase	-0.742386958009198
HVO_RS08890	HVO_0874	de02	hypothetical protein	1.65080580467965
HVO_RS08885	HVO_0873	de04	hypothetical protein	-3.59841905943327
HVO_RS08885	HVO_0873	de08	hypothetical protein	-2.56012144735036
HVO_RS08885	HVO_0873	de24	hypothetical protein	-3.11829502967814
HVO_RS08880	HVO_0871	de00	hypothetical protein	-0.926979829236245
HVO_RS08875	HVO_0870	de04	proline--tRNA ligase	1.49882546889519
HVO_RS08870	HVO_0869	de08	glutamate synthase subunit alpha	-2.94180951774704
HVO_RS08850	HVO_0865	de02	SAM-dependent methyltransferase	-0.574400111958101
HVO_RS08835	HVO_0863	de00	transcriptional regulator	0.627200815754191
HVO_RS08835	HVO_0863	de02	transcriptional regulator	0.383436655632504
HVO_RS08830	HVO_0862	de00	hypothetical protein	0.511338451306259
HVO_RS08830	HVO_0862	de02	hypothetical protein	-0.584258572324194
HVO_RS08830	HVO_0862	de04	hypothetical protein	-0.58886307759585
HVO_RS08830	HVO_0862	de08	hypothetical protein	-0.603387870114153
HVO_RS08820	HVO_0860	de08	Fe-S cluster assembly protein SufB	1.39692503037189
HVO_RS08815	HVO_0859	de08	ABC transporter ATP-binding protein	0.611694828994463
HVO_RS08815	HVO_0859	de24	ABC transporter ATP-binding protein	0.945038701468546
HVO_RS08795	HVO_0855	de08	hypothetical protein	-2.16570989915273
HVO_RS08780	HVO_0851	de00	hypothetical protein	-3.1174470582147
HVO_RS08780	HVO_0851	de08	hypothetical protein	-3.83136635272641
HVO_RS08780	HVO_0851	de24	hypothetical protein	-3.78057173021546
HVO_RS08775	HVO_0852	de00	ArsR family transcriptional regulator	3.89934181754252
HVO_RS08775	HVO_0852	de24	ArsR family transcriptional regulator	3.6716043903475
HVO_RS08765	HVO_0848	de04	endonuclease III	0.918444680736522
HVO_RS08760	HVO_0847	de02	hypothetical protein	1.08025890900334
HVO_RS08750	HVO_0844	de02	halocyanin	-0.604835653386248
HVO_RS08750	HVO_0844	de24	halocyanin	-1.19979471762355
HVO_RS08745	HVO_0843	de24	hypothetical protein	-0.475576629618128
HVO_RS08730	HVO_0840	de00	hypothetical protein	-2.56118534060916
HVO_RS08730	HVO_0840	de04	hypothetical protein	-1.91116829424219
HVO_RS08725	HVO_0839	de04	hypothetical protein	0.679814572227005
HVO_RS08725	HVO_0839	de24	hypothetical protein	0.821211490540988
HVO_RS08715	HVO_0837	de02	ATP-NAD kinase	-1.59749527714124
HVO_RS08715	HVO_0837	de04	ATP-NAD kinase	-2.20195631136727
HVO_RS08710	HVO_0836	de08	peptidase M28	-1.91010056041793
HVO_RS08710	HVO_0836	de24	peptidase M28	-2.32814414912969
HVO_RS08705	HVO_0835	de02	3-ketoacyl-CoA thiolase	-1.59658195133739
HVO_RS08700	HVO_0834	de04	hypothetical protein	-1.97766128504075
HVO_RS08695	HVO_0832	de08	alpha/beta hydrolase	-1.77920644446145
HVO_RS08695	HVO_0832	de24	alpha/beta hydrolase	-1.67870307477913
HVO_RS08685	HVO_0830	de04	methylmalonyl-CoA mutase	-1.17706915628274
HVO_RS08680	HVO_0829	de02	S9 family peptidase	-1.67208306846764
HVO_RS08680	HVO_0829	de08	S9 family peptidase	-1.46097820401356
HVO_RS08675	HVO_0828	de02	hypothetical protein	1.55213573771754
HVO_RS08675	HVO_0828	de04	hypothetical protein	1.46125351172577
HVO_RS08670	HVO_0827	de00	hypothetical protein	0.690992717720829
HVO_RS08665	HVO_0826	de02	peptidase M42	1.22821443960752
HVO_RS08665	HVO_0826	de04	peptidase M42	1.05390973743656
HVO_RS08640	HVO_0821	de04	L-lysine exporter	-1.21504073628206
HVO_RS08615	HVO_0816	de04	metallophosphoesterase	-1.80769992104145
HVO_RS08615	HVO_0816	de24	metallophosphoesterase	-2.4103441307444
HVO_RS08595	HVO_0812	de02	phosphoenolpyruvate synthase	1.55399547527155
HVO_RS08585	HVO_0810	de08	hypothetical protein	-1.16646803675474
HVO_RS08585	HVO_0810	de24	hypothetical protein	-1.39099010534528
HVO_RS08575	HVO_0808	de02	hypothetical protein	-2.11122026788844
HVO_RS08550	HVO_0802	de00	hypothetical protein	-1.52780899757467
HVO_RS08545	HVO_0801	de00	phosphoesterase	-0.84394791877224
HVO_RS08540	HVO_0800	de00	transcriptional regulator	-1.2754726755532
HVO_RS08540	HVO_0800	de02	transcriptional regulator	-1.21465980512676
HVO_RS08540	HVO_0800	de04	transcriptional regulator	-1.25765126005771
HVO_RS08540	HVO_0800	de08	transcriptional regulator	-1.30846284842627
HVO_RS08540	HVO_0800	de24	transcriptional regulator	-1.62302323632075
HVO_RS08530	HVO_0798	de02	glycosyl transferase	1.67955175679079
HVO_RS08520	HVO_0796	de00	iron ABC transporter substrate-binding protein	-1.58504145002939
HVO_RS08520	HVO_0796	de24	iron ABC transporter substrate-binding protein	-2.76376049507355
HVO_RS08515	HVO_0795	de24	transcription initiation factor IIB 2	1.74081117697612
HVO_RS08505	HVO_0793	de02	hypothetical protein	-1.15722641739103
HVO_RS08505	HVO_0793	de24	hypothetical protein	-1.3897775799446
HVO_RS08495	HVO_0791	de24	methylated-DNA--protein-cysteine methyltransferase	-1.78481729820093
HVO_RS08490	HVO_0790	de02	fructose-bisphosphate aldolase	1.03886936127061
HVO_RS08485	HVO_0789	de04	tryptophan synthase subunit alpha	-1.54159176719169
HVO_RS08480	HVO_0788	de04	tryptophan synthase subunit beta	1.15925893875596
HVO_RS08480	HVO_0788	de24	tryptophan synthase subunit beta	1.27380427880578
HVO_RS08470	HVO_0786	de02	methylated-DNA--protein-cysteine methyltransferase	-2.23213966846614
HVO_RS08465	HVO_0785	de04	hypothetical protein	-3.2995288455208
HVO_RS08465	HVO_0785	de08	hypothetical protein	-3.29242275316204
HVO_RS08455	HVO_0783	de24	ATP-dependent protease LonB	-1.2160868316799
HVO_RS08430	HVO_0778	de02	thermosome subunit 3	1.24768859601134
HVO_RS08430	HVO_0778	de24	thermosome subunit 3	2.00284068484715
HVO_RS08425	HVO_0777	de04	hypothetical protein	-1.2719242010884
HVO_RS08425	HVO_0777	de08	hypothetical protein	-1.43740305972083
HVO_RS08425	HVO_0777	de24	hypothetical protein	-1.51743431164368
HVO_RS08410	HVO_0774	de02	glycosyl transferase family 2	-1.47028126834756
HVO_RS08410	HVO_0774	de04	glycosyl transferase family 2	-1.30979677167891
HVO_RS08410	HVO_0774	de08	glycosyl transferase family 2	-1.11820734509142
HVO_RS08405	HVO_0773	de08	N-methyltransferase-like protein	-1.00186233284882
HVO_RS08405	HVO_0773	de24	N-methyltransferase-like protein	-1.12567395434224
HVO_RS08390	HVO_0770	de02	zinc/iron-chelating domain-containing protein	-1.28777966108595
HVO_RS08390	HVO_0770	de08	zinc/iron-chelating domain-containing protein	-1.79758209693567
HVO_RS08390	HVO_0770	de24	zinc/iron-chelating domain-containing protein	-1.68229598193452
HVO_RS08380	HVO_0768	de02	radical SAM protein	1.16170355042459
HVO_RS08370	HVO_0765	de04	sarcosine oxidase	-1.56280433710583
HVO_RS08370	HVO_0765	de08	sarcosine oxidase	-1.6622461900897
HVO_RS08355	HVO_0762	de04	coenzyme A pyrophosphatase	-1.5048726277518
HVO_RS08355	HVO_0762	de24	coenzyme A pyrophosphatase	-1.34164724714077
HVO_RS08340	HVO_0759	de08	MFS transporter	-1.30594768151828
HVO_RS08285	HVO_0747	de04	hypothetical protein	-4.00397381711625
HVO_RS08275	HVO_0745	de08	cell division protein	-1.71903057144142
HVO_RS08260	HVO_0742	de00	hypothetical protein	-0.704214288809248
HVO_RS08255	HVO_0741	de02	DNA polymerase/3'-5' exonuclease PolX	-2.01435327708589
HVO_RS08255	HVO_0741	de04	DNA polymerase/3'-5' exonuclease PolX	-1.78488243694032
HVO_RS08255	HVO_0741	de08	DNA polymerase/3'-5' exonuclease PolX	-1.81298662650112
HVO_RS08250	HVO_0740	de04	hypothetical protein	-1.72045198417601
HVO_RS08245	HVO_0739	de04	hypothetical protein	-1.60423350809501
